age	favourites	favourites_by_age	listed	listed_by_age	statuses	statuses_by_age	followers	followers_by_age	friends	friends_by_age	name_len	screen_name_len	description_len	screen_name_sim	name_upper_len	name_upper_pcnt	name_lower_len	name_lower_pcnt	name_digit_len	name_digit_pcnt	name_special_len	name_special_pcnt	screen_name_upper_len	screen_name_upper_pcnt	screen_name_lower_len	screen_name_lower_pcnt	screen_name_digit_len	screen_name_digit_pcnt	screen_name_special_len	screen_name_special_pcnt	description_upper_len	description_upper_pcnt	description_lower_len	description_lower_pcnt	description_digit_len	description_digit_pcnt	description_special_len	description_special_pcnt	geo	protected	location	background_img	default_prof	url	verified	user_id	target	twitter_target	botometer_target
3722.0	933	0.2506716818914562	910	0.24449220849005912	8120	2.1816227834497584	24908	6.692101020956475	2231	0.5994089199355186	17	14	106	0.5714285714285714	4	0.23529411764705882	11	0.6470588235294118	0	0.0	2	0.11764705882352941	3	0.21428571428571427	11	0.7857142857142857	0	0.0	0	0.0	10	0.09433962264150944	77	0.7264150943396226	0	0.0	19	0.1792452830188679	0	0	1	1	1	1	1	1058717720	0	0	0
4443.0	1012	0.22777402655863155	987	0.22214719783929776	6332	1.4251631780328606	22020	4.9561107359891965	1502	0.3380598694575737	16	10	123	0.6153846153846154	3	0.1875	10	0.625	0	0.0	3	0.1875	2	0.2	8	0.8	0	0.0	0	0.0	9	0.07317073170731707	92	0.7479674796747967	1	0.008130081300813009	21	0.17073170731707318	0	0	1	0	0	1	1	237862972	0	0	0
3189.0	8	0.002508623392913139	893	0.28002508623392913	28193	8.840702414550016	32257	10.11508309814989	28	0.008780181875195987	10	8	133	0.5555555555555556	0	0.0	7	0.7	0	0.0	3	0.3	0	0.0	7	0.875	0	0.0	1	0.125	6	0.045112781954887216	88	0.6616541353383458	4	0.03007518796992481	35	0.2631578947368421	0	0	1	0	0	1	0	2579497028	1	0	0
2960.0	57	0.019256756756756758	920	0.3108108108108108	2892	0.977027027027027	42051	14.206418918918919	583	0.19695945945945945	17	14	123	0.8181818181818182	3	0.17647058823529413	11	0.6470588235294118	0	0.0	3	0.17647058823529413	3	0.21428571428571427	11	0.7857142857142857	0	0.0	0	0.0	10	0.08130081300813008	86	0.6991869918699187	2	0.016260162601626018	25	0.2032520325203252	0	0	1	1	1	1	1	3018670151	0	0	0
2599.0	0	0.0	9	0.0034628703347441324	56600	21.77760677183532	77	0.029626779530588686	1	0.00038476337052712584	16	11	0	0.8181818181818182	3	0.1875	11	0.6875	0	0.0	2	0.125	2	0.18181818181818182	9	0.8181818181818182	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4867178585	1	0	0
3722.0	911	0.24476088124664158	2094	0.5626007522837184	6385	1.715475550779151	558241	149.98414830736164	1082	0.2907039226222461	12	14	150	0.6923076923076923	2	0.16666666666666666	9	0.75	0	0.0	1	0.08333333333333333	3	0.21428571428571427	11	0.7857142857142857	0	0.0	0	0.0	13	0.08666666666666667	103	0.6866666666666666	0	0.0	34	0.22666666666666666	1	0	1	1	0	1	1	1060487274	0	0	0
2583.0	0	0.0	2	0.0007742934572202865	33	0.012775842044134728	0	0.0	0	0.0	11	9	57	0.6666666666666666	4	0.36363636363636365	5	0.45454545454545453	0	0.0	2	0.18181818181818182	0	0.0	9	1.0	0	0.0	0	0.0	0	0.0	45	0.7894736842105263	0	0.0	12	0.21052631578947367	0	0	0	0	0	1	0	4920000637	1	0	1
2465.0	10732	4.353752535496957	797	0.3233265720081136	7851	3.1849898580121705	52593	21.335902636916835	4135	1.6774847870182557	15	14	136	0.9090909090909091	2	0.13333333333333333	12	0.8	0	0.0	1	0.06666666666666667	2	0.14285714285714285	12	0.8571428571428571	0	0.0	0	0.0	8	0.058823529411764705	102	0.75	1	0.007352941176470588	25	0.18382352941176472	1	0	1	1	1	1	1	742735530287304704	0	0	0
2957.0	5	0.0016909029421711193	27	0.009130875887724045	5189	1.7548190733851876	242	0.08183970240108218	46	0.015556307067974298	19	12	138	0.6428571428571429	2	0.10526315789473684	15	0.7894736842105263	0	0.0	2	0.10526315789473684	0	0.0	12	1.0	0	0.0	0	0.0	7	0.050724637681159424	95	0.6884057971014492	4	0.028985507246376812	32	0.2318840579710145	1	0	0	1	0	1	0	3025174660	1	0	1
2322.0	0	0.0	26	0.01119724375538329	17658	7.604651162790698	45	0.01937984496124031	0	0.0	11	10	118	0.9090909090909091	2	0.18181818181818182	8	0.7272727272727273	0	0.0	1	0.09090909090909091	2	0.2	8	0.8	0	0.0	0	0.0	7	0.059322033898305086	88	0.7457627118644068	0	0.0	23	0.19491525423728814	0	0	0	0	0	1	0	794513135243759617	1	0	0
2245.0	2	0.0008908685968819599	9	0.004008908685968819	4293	1.9122494432071269	334	0.1487750556792873	6	0.0026726057906458797	17	10	148	0.2857142857142857	3	0.17647058823529413	12	0.7058823529411765	0	0.0	2	0.11764705882352941	0	0.0	10	1.0	0	0.0	0	0.0	3	0.02027027027027027	115	0.777027027027027	0	0.0	30	0.20270270270270271	1	0	1	1	1	1	0	822425915548372993	1	0	1
2902.0	3	0.0010337698139214334	128	0.04410751206064783	108078	37.24259131633357	27920	9.620951068228807	0	0.0	19	10	123	0.6666666666666666	4	0.21052631578947367	12	0.631578947368421	0	0.0	3	0.15789473684210525	2	0.2	8	0.8	0	0.0	0	0.0	4	0.032520325203252036	95	0.7723577235772358	0	0.0	24	0.1951219512195122	0	0	1	0	0	1	0	3131670665	1	0	0
2263.0	492	0.21741051701281486	771	0.34069818824569154	5346	2.3623508616880247	43540	19.23994697304463	463	0.20459566946531155	27	12	80	0.5	4	0.14814814814814814	19	0.7037037037037037	0	0.0	4	0.14814814814814814	2	0.16666666666666666	10	0.8333333333333334	0	0.0	0	0.0	4	0.05	61	0.7625	0	0.0	15	0.1875	1	0	0	1	1	1	1	815966620300480514	0	0	0
3264.0	0	0.0	11	0.0033700980392156864	11918	3.6513480392156863	93	0.02849264705882353	6	0.001838235294117647	20	12	109	0.6666666666666666	2	0.1	17	0.85	0	0.0	1	0.05	3	0.25	9	0.75	0	0.0	0	0.0	6	0.05504587155963303	78	0.7155963302752294	0	0.0	25	0.22935779816513763	0	0	1	1	1	1	0	2431008924	1	0	0
2650.0	0	0.0	19	0.007169811320754717	7344	2.771320754716981	5505	2.077358490566038	2	0.0007547169811320754	13	12	98	0.9090909090909091	2	0.15384615384615385	10	0.7692307692307693	0	0.0	1	0.07692307692307693	0	0.0	12	1.0	0	0.0	0	0.0	6	0.061224489795918366	74	0.7551020408163265	0	0.0	18	0.1836734693877551	0	0	0	1	1	1	0	4452810929	1	0	0
2621.0	0	0.0	19	0.007249141549027089	10944	4.175505532239603	66	0.02518122853872568	1	0.00038153376573826786	14	13	159	0.6666666666666666	3	0.21428571428571427	9	0.6428571428571429	0	0.0	2	0.14285714285714285	0	0.0	11	0.8461538461538461	0	0.0	2	0.15384615384615385	3	0.018867924528301886	116	0.7295597484276729	5	0.031446540880503145	35	0.22012578616352202	0	0	1	1	1	1	0	4765089989	1	0	0
4464.0	131	0.029345878136200716	1906	0.42697132616487454	16240	3.6379928315412187	154725	34.660618279569896	673	0.1507616487455197	19	13	45	0.8461538461538461	3	0.15789473684210525	14	0.7368421052631579	0	0.0	2	0.10526315789473684	3	0.23076923076923078	10	0.7692307692307693	0	0.0	0	0.0	6	0.13333333333333333	30	0.6666666666666666	0	0.0	9	0.2	1	0	1	1	0	1	1	229966028	0	0	0
4397.0	9986	2.271093927677962	1649	0.3750284284739595	20390	4.637252672276552	79704	18.126904707755287	3849	0.8753695701614738	18	10	160	0.6153846153846154	3	0.16666666666666666	12	0.6666666666666666	0	0.0	3	0.16666666666666666	2	0.2	8	0.8	0	0.0	0	0.0	21	0.13125	98	0.6125	5	0.03125	36	0.225	1	0	1	0	0	1	1	258900199	0	0	0
2710.0	0	0.0	10	0.0036900369003690036	1641	0.6055350553505535	8	0.002952029520295203	0	0.0	11	10	59	0.8888888888888888	2	0.18181818181818182	6	0.5454545454545454	2	0.18181818181818182	1	0.09090909090909091	1	0.1	7	0.7	2	0.2	0	0.0	1	0.01694915254237288	49	0.8305084745762712	0	0.0	9	0.15254237288135594	0	0	0	0	0	0	0	3941335282	1	0	0
1757.0	0	0.0	8	0.004553215708594195	6967	3.965281730221969	82	0.0466704610130905	2	0.0011383039271485487	16	15	85	0.9166666666666666	2	0.125	13	0.8125	0	0.0	1	0.0625	2	0.13333333333333333	13	0.8666666666666667	0	0.0	0	0.0	5	0.058823529411764705	65	0.7647058823529411	0	0.0	15	0.17647058823529413	0	0	0	1	1	1	0	999015031126876160	1	0	0
1966.0	0	0.0	3	0.001525940996948118	374	0.19023397761953204	4	0.002034587995930824	0	0.0	26	14	128	0.42105263157894735	0	0.0	20	0.7692307692307693	0	0.0	6	0.23076923076923078	4	0.2857142857142857	10	0.7142857142857143	0	0.0	0	0.0	6	0.046875	96	0.75	0	0.0	26	0.203125	0	0	1	1	1	0	0	923545627291803648	1	0	0
2363.0	8	0.0033855268726195515	72	0.03046974185357596	20375	8.62251375370292	691	0.29242488362251373	0	0.0	15	14	56	0.6	0	0.0	11	0.7333333333333333	0	0.0	4	0.26666666666666666	0	0.0	14	1.0	0	0.0	0	0.0	1	0.017857142857142856	43	0.7678571428571429	0	0.0	12	0.21428571428571427	0	0	0	0	0	1	0	779417371282776064	1	0	0
2103.0	13	0.006181645268663814	5	0.0023775558725630053	4827	2.295292439372325	24	0.011412268188302425	17	0.008083689966714217	13	11	140	0.9	6	0.46153846153846156	5	0.38461538461538464	0	0.0	2	0.15384615384615385	6	0.5454545454545454	5	0.45454545454545453	0	0.0	0	0.0	8	0.05714285714285714	99	0.7071428571428572	0	0.0	33	0.2357142857142857	0	0	1	0	0	0	0	873756899048431616	1	0	1
2381.0	1	0.00041999160016799666	14	0.005879882402351953	55157	23.16547669046619	35	0.014699706005879883	1	0.00041999160016799666	11	14	106	0.21428571428571427	6	0.5454545454545454	0	0.0	0	0.0	5	0.45454545454545453	0	0.0	14	1.0	0	0.0	0	0.0	4	0.03773584905660377	80	0.7547169811320755	0	0.0	22	0.20754716981132076	0	0	1	0	0	0	0	773015340636708864	1	0	0
5145.0	226	0.04392614188532556	1266	0.24606413994169096	3768	0.7323615160349854	30718	5.970456754130224	909	0.17667638483965015	18	11	139	0.6153846153846154	3	0.16666666666666666	12	0.6666666666666666	0	0.0	3	0.16666666666666666	2	0.18181818181818182	9	0.8181818181818182	0	0.0	0	0.0	6	0.04316546762589928	108	0.7769784172661871	1	0.007194244604316547	24	0.17266187050359713	1	0	1	1	0	1	1	20545793	0	0	0
2080.0	0	0.0	4	0.0019230769230769232	32	0.015384615384615385	11	0.005288461538461539	9	0.004326923076923077	9	11	88	0.7272727272727273	2	0.2222222222222222	6	0.6666666666666666	0	0.0	1	0.1111111111111111	3	0.2727272727272727	8	0.7272727272727273	0	0.0	0	0.0	3	0.03409090909090909	65	0.7386363636363636	0	0.0	20	0.22727272727272727	0	0	0	0	0	1	0	882043132153438208	1	0	0
1979.0	5	0.0025265285497726125	8	0.00404244567963618	861	0.43506821627084385	83	0.04194037392622536	18	0.009095502779181405	18	13	111	0.6153846153846154	2	0.1111111111111111	12	0.6666666666666666	0	0.0	4	0.2222222222222222	0	0.0	13	1.0	0	0.0	0	0.0	4	0.036036036036036036	79	0.7117117117117117	2	0.018018018018018018	26	0.23423423423423423	0	0	1	1	1	1	0	918609526357499905	1	0	1
2061.0	10	0.0048520135856380394	110	0.053372149442018436	11411	5.536632702571567	4271	2.072295002426007	3	0.001455604075691412	14	11	157	0.9	2	0.14285714285714285	10	0.7142857142857143	0	0.0	2	0.14285714285714285	0	0.0	11	1.0	0	0.0	0	0.0	4	0.025477707006369428	116	0.7388535031847133	0	0.0	37	0.2356687898089172	0	0	1	1	1	1	0	888953536666411009	1	0	0
2684.0	15	0.005588673621460507	10	0.0037257824143070045	62411	23.252980625931446	269	0.10022354694485842	2	0.0007451564828614009	12	13	41	0.46153846153846156	3	0.25	7	0.5833333333333334	0	0.0	2	0.16666666666666666	0	0.0	13	1.0	0	0.0	0	0.0	2	0.04878048780487805	32	0.7804878048780488	0	0.0	7	0.17073170731707318	0	0	1	0	0	1	0	4165861634	1	0	1
5090.0	363	0.07131630648330059	27386	5.380353634577603	23574	4.631434184675835	12484258	2452.7029469548133	2300	0.4518664047151277	14	10	160	0.6666666666666666	2	0.14285714285714285	11	0.7857142857142857	0	0.0	1	0.07142857142857142	2	0.2	8	0.8	0	0.0	0	0.0	12	0.075	116	0.725	0	0.0	32	0.2	1	0	1	1	0	1	1	29442313	0	0	0
5157.0	133	0.025790188093853014	4731	0.9173938336242001	4426	0.8582509210781462	557599	108.1246848943184	941	0.18247042854372697	18	14	103	0.6153846153846154	3	0.16666666666666666	12	0.6666666666666666	0	0.0	3	0.16666666666666666	2	0.14285714285714285	12	0.8571428571428571	0	0.0	0	0.0	10	0.0970873786407767	75	0.7281553398058253	0	0.0	18	0.17475728155339806	1	0	1	1	0	1	1	19726613	0	0	0
1895.0	4	0.0021108179419525065	12	0.0063324538258575196	14599	7.703957783641161	207	0.10923482849604221	7	0.0036939313984168864	32	12	125	0.5294117647058824	2	0.0625	26	0.8125	0	0.0	4	0.125	0	0.0	12	1.0	0	0.0	0	0.0	4	0.032	98	0.784	0	0.0	23	0.184	0	0	1	0	0	0	0	949036672741793793	1	0	0
1864.0	0	0.0	31	0.016630901287553648	3589	1.9254291845493563	375	0.20118025751072963	2	0.001072961373390558	22	14	118	0.2857142857142857	0	0.0	18	0.8181818181818182	0	0.0	4	0.18181818181818182	3	0.21428571428571427	11	0.7857142857142857	0	0.0	0	0.0	2	0.01694915254237288	85	0.7203389830508474	5	0.0423728813559322	26	0.22033898305084745	0	0	0	1	1	1	0	960538579993878529	1	0	0
4080.0	1263	0.3095588235294118	791	0.19387254901960785	7908	1.938235294117647	34856	8.54313725490196	14231	3.487990196078431	30	12	145	0.375	4	0.13333333333333333	22	0.7333333333333333	0	0.0	4	0.13333333333333333	2	0.16666666666666666	10	0.8333333333333334	0	0.0	0	0.0	21	0.14482758620689656	91	0.6275862068965518	1	0.006896551724137931	32	0.2206896551724138	1	0	1	1	1	1	1	462143773	0	0	0
2736.0	1868	0.6827485380116959	598	0.2185672514619883	3973	1.4521198830409356	21223	7.756944444444445	1361	0.49744152046783624	12	9	113	0.5454545454545454	3	0.25	8	0.6666666666666666	0	0.0	1	0.08333333333333333	3	0.3333333333333333	6	0.6666666666666666	0	0.0	0	0.0	11	0.09734513274336283	81	0.7168141592920354	2	0.017699115044247787	19	0.168141592920354	1	0	1	1	1	1	1	3686482216	0	0	0
3753.0	24	0.006394884092725819	103	0.027444710897948307	886217	236.13562483346655	3001	0.799626965094591	50	0.01332267519317879	18	14	162	0.47058823529411764	2	0.1111111111111111	13	0.7222222222222222	1	0.05555555555555555	2	0.1111111111111111	0	0.0	13	0.9285714285714286	1	0.07142857142857142	0	0.0	13	0.08024691358024691	108	0.6666666666666666	4	0.024691358024691357	37	0.22839506172839505	0	0	1	1	1	1	0	989135184	1	0	0
3719.0	1831	0.4923366496369992	747	0.20086044635654746	5447	1.4646410325356278	34756	9.345522990051089	3756	1.0099489109975799	10	14	128	0.5384615384615384	2	0.2	7	0.7	0	0.0	1	0.1	4	0.2857142857142857	10	0.7142857142857143	0	0.0	0	0.0	8	0.0625	90	0.703125	4	0.03125	26	0.203125	1	0	1	1	0	1	0	1068499286	0	0	0
5116.0	12693	2.4810398749022675	887	0.1733776387802971	5492	1.073494917904613	22873	4.470875684128226	3151	0.61591086786552	10	9	143	0.875	2	0.2	7	0.7	0	0.0	1	0.1	2	0.2222222222222222	7	0.7777777777777778	0	0.0	0	0.0	20	0.13986013986013987	87	0.6083916083916084	1	0.006993006993006993	35	0.24475524475524477	1	0	1	1	0	1	1	23970171	0	0	0
2583.0	0	0.0	6	0.0023228803716608595	90	0.03484320557491289	6	0.0023228803716608595	0	0.0	18	10	117	0.6363636363636364	2	0.1111111111111111	15	0.8333333333333334	0	0.0	1	0.05555555555555555	0	0.0	10	1.0	0	0.0	0	0.0	8	0.06837606837606838	79	0.6752136752136753	0	0.0	30	0.2564102564102564	0	0	1	0	0	0	0	4918149536	1	0	1
2906.0	17	0.005849965588437715	2	0.0006882312456985547	4152	1.4287680660701996	15	0.00516173434273916	0	0.0	20	12	140	0.5454545454545454	2	0.1	16	0.8	0	0.0	2	0.1	0	0.0	12	1.0	0	0.0	0	0.0	19	0.1357142857142857	87	0.6214285714285714	1	0.007142857142857143	33	0.2357142857142857	0	0	1	0	0	1	0	3130589637	1	0	1
4449.0	450	0.10114632501685772	521	0.11710496740840638	2620	0.5888963812092605	10896	2.449089683074848	2238	0.5030343897505057	16	11	84	0.5384615384615384	2	0.125	13	0.8125	0	0.0	1	0.0625	2	0.18181818181818182	9	0.8181818181818182	0	0.0	0	0.0	7	0.08333333333333333	67	0.7976190476190477	0	0.0	10	0.11904761904761904	1	0	1	1	0	1	1	235373000	0	0	0
3262.0	7	0.002145922746781116	148	0.045370938074800735	1896	0.5812385039852851	3752	1.150214592274678	1	0.00030656039239730225	16	13	61	0.5714285714285714	2	0.125	13	0.8125	0	0.0	1	0.0625	0	0.0	10	0.7692307692307693	3	0.23076923076923078	0	0.0	2	0.03278688524590164	44	0.7213114754098361	0	0.0	15	0.2459016393442623	0	0	0	1	1	1	0	2434187744	1	0	1
2022.0	11	0.005440158259149357	14	0.006923837784371909	1746	0.8635014836795252	443	0.21909000989119684	310	0.1533135509396637	9	10	119	0.8888888888888888	1	0.1111111111111111	8	0.8888888888888888	0	0.0	0	0.0	1	0.1	9	0.9	0	0.0	0	0.0	1	0.008403361344537815	90	0.7563025210084033	4	0.03361344537815126	24	0.20168067226890757	0	0	1	0	0	0	0	903140108177735680	1	0	1
2388.0	0	0.0	11	0.0046063651591289785	33640	14.087102177554438	15	0.00628140703517588	0	0.0	20	15	125	0.5	0	0.0	17	0.85	0	0.0	3	0.15	0	0.0	15	1.0	0	0.0	0	0.0	11	0.088	80	0.64	3	0.024	31	0.248	0	0	0	1	1	0	0	770391941506891776	1	0	0
2708.0	12	0.004431314623338257	33	0.012186115214180207	26604	9.824224519940916	354	0.1307237813884786	0	0.0	9	9	141	1.0	2	0.2222222222222222	6	0.6666666666666666	0	0.0	1	0.1111111111111111	0	0.0	8	0.8888888888888888	0	0.0	1	0.1111111111111111	0	0.0	109	0.7730496453900709	0	0.0	32	0.22695035460992907	0	0	0	0	0	0	0	3905389063	1	0	0
2844.0	2	0.0007032348804500703	259	0.09106891701828411	91641	32.222573839662445	25920	9.113924050632912	0	0.0	19	11	104	0.7777777777777778	3	0.15789473684210525	14	0.7368421052631579	0	0.0	2	0.10526315789473684	2	0.18181818181818182	9	0.8181818181818182	0	0.0	0	0.0	2	0.019230769230769232	84	0.8076923076923077	0	0.0	18	0.17307692307692307	0	0	0	1	1	1	0	3305013856	1	0	0
2478.0	1	0.0004035512510088781	7	0.002824858757062147	8438	3.4051654560129134	41	0.016545601291364002	3	0.0012106537530266344	18	13	123	0.6363636363636364	3	0.16666666666666666	13	0.7222222222222222	0	0.0	2	0.1111111111111111	0	0.0	13	1.0	0	0.0	0	0.0	5	0.04065040650406504	95	0.7723577235772358	0	0.0	23	0.18699186991869918	0	0	1	0	0	1	0	737840777963917312	1	0	0
2475.0	0	0.0	41	0.016565656565656565	149058	60.22545454545455	75	0.030303030303030304	2	0.0008080808080808081	19	10	74	0.7692307692307693	3	0.15789473684210525	14	0.7368421052631579	0	0.0	2	0.10526315789473684	0	0.0	10	1.0	0	0.0	0	0.0	6	0.08108108108108109	55	0.7432432432432432	0	0.0	13	0.17567567567567569	0	0	0	1	1	1	0	738928139863216128	1	0	1
2699.0	0	0.0	7	0.002593553167839941	1476	0.5468692108188218	12	0.00444609114486847	1	0.0003705075954057058	9	14	28	0.38461538461538464	2	0.2222222222222222	6	0.6666666666666666	0	0.0	1	0.1111111111111111	0	0.0	14	1.0	0	0.0	0	0.0	1	0.03571428571428571	20	0.7142857142857143	0	0.0	7	0.25	0	0	1	0	0	1	0	4026679937	1	0	0
5081.0	518	0.10194843534737257	1648	0.32434560125959455	21617	4.254477465065932	52071	10.24817949222594	2846	0.5601259594567999	18	12	145	0.8181818181818182	3	0.16666666666666666	12	0.6666666666666666	0	0.0	3	0.16666666666666666	2	0.16666666666666666	10	0.8333333333333334	0	0.0	0	0.0	15	0.10344827586206896	102	0.7034482758620689	1	0.006896551724137931	27	0.18620689655172415	1	0	1	1	0	1	1	31801993	0	0	0
5203.0	607	0.11666346338650778	2549	0.48990966749951953	7711	1.482029598308668	194339	37.35133576782626	963	0.18508552758024216	24	14	25	0.8461538461538461	4	0.16666666666666666	17	0.7083333333333334	0	0.0	3	0.125	3	0.21428571428571427	11	0.7857142857142857	0	0.0	0	0.0	4	0.16	16	0.64	0	0.0	5	0.2	1	0	1	1	1	1	1	18137749	0	0	0
4745.0	2420	0.5100105374077977	1271	0.2678609062170706	8657	1.8244467860906217	36380	7.667017913593256	2011	0.4238145416227608	15	12	92	0.8181818181818182	3	0.2	9	0.6	0	0.0	3	0.2	3	0.25	9	0.75	0	0.0	0	0.0	9	0.09782608695652174	62	0.6739130434782609	2	0.021739130434782608	19	0.20652173913043478	1	0	1	1	0	1	1	124224165	0	0	0
2865.0	0	0.0	14	0.004886561954624782	311	0.10855148342059337	66	0.023036649214659685	1	0.00034904013961605586	16	14	135	0.9166666666666666	14	0.875	0	0.0	0	0.0	2	0.125	3	0.21428571428571427	11	0.7857142857142857	0	0.0	0	0.0	71	0.5259259259259259	27	0.2	5	0.037037037037037035	32	0.23703703703703705	0	0	0	1	1	1	0	3246621388	1	0	0
2564.0	3	0.001170046801872075	24	0.0093603744149766	5026	1.9602184087363494	80	0.031201248049921998	2	0.00078003120124805	12	12	107	0.0	3	0.25	3	0.25	0	0.0	6	0.5	0	0.0	12	1.0	0	0.0	0	0.0	0	0.0	82	0.7663551401869159	0	0.0	25	0.2336448598130841	0	0	1	0	0	0	0	706568743472619520	1	0	0
