age	favourites	favourites_by_age	listed	listed_by_age	statuses	statuses_by_age	followers	followers_by_age	friends	friends_by_age	name_len	screen_name_len	description_len	screen_name_sim	name_upper_len	name_upper_pcnt	name_lower_len	name_lower_pcnt	name_digit_len	name_digit_pcnt	name_special_len	name_special_pcnt	screen_name_upper_len	screen_name_upper_pcnt	screen_name_lower_len	screen_name_lower_pcnt	screen_name_digit_len	screen_name_digit_pcnt	screen_name_special_len	screen_name_special_pcnt	description_upper_len	description_upper_pcnt	description_lower_len	description_lower_pcnt	description_digit_len	description_digit_pcnt	description_special_len	description_special_pcnt	geo	protected	location	background_img	default_prof	url	verified	user_id	target	twitter_target	botometer_target
4406.0	36937	8.3833408987744	35	0.007943713118474808	38094	8.64593735814798	934	0.21198365864729915	758	0.17203812982296868	6	13	80	0.2727272727272727	1	0.16666666666666666	5	0.8333333333333334	0	0.0	0	0.0	0	0.0	13	1.0	0	0.0	0	0.0	7	0.0875	39	0.4875	0	0.0	34	0.425	1	0	1	1	0	0	0	254738601	0	0	0
5042.0	197271	39.12554541848473	39	0.007735025783419278	49508	9.819119397064657	1497	0.2969059896866323	2985	0.5920269734232447	6	13	115	0.7142857142857143	0	0.0	6	1.0	0	0.0	0	0.0	0	0.0	13	1.0	0	0.0	0	0.0	0	0.0	91	0.7913043478260869	0	0.0	24	0.20869565217391303	1	0	0	1	0	1	1	42320058	0	0	0
5086.0	6121	1.2034998033818325	19	0.0037357451828548957	5152	1.0129767990562328	530	0.10420762878489973	654	0.12858828155721588	12	6	61	0.36363636363636365	2	0.16666666666666666	9	0.75	0	0.0	1	0.08333333333333333	3	0.5	3	0.5	0	0.0	0	0.0	6	0.09836065573770492	42	0.6885245901639344	0	0.0	13	0.21311475409836064	0	0	1	1	1	1	0	30425284	0	0	0
2845.0	1680	0.5905096660808435	0	0.0	17464	6.138488576449912	858	0.3015817223198594	1823	0.6407732864674868	6	5	6	0.125	0	0.0	4	0.6666666666666666	0	0.0	2	0.3333333333333333	0	0.0	4	0.8	0	0.0	1	0.2	0	0.0	4	0.6666666666666666	0	0.0	2	0.3333333333333333	1	0	1	1	1	1	0	3304276168	0	0	0
3982.0	1	0.00025113008538422905	3	0.0007533902561526871	3733	0.937468608739327	89	0.022350577599196383	219	0.054997488699146155	15	13	146	0.6923076923076923	3	0.2	8	0.5333333333333333	0	0.0	4	0.26666666666666666	5	0.38461538461538464	8	0.6153846153846154	0	0.0	0	0.0	1	0.00684931506849315	119	0.815068493150685	0	0.0	26	0.1780821917808219	0	0	1	1	0	1	0	557842655	0	0	0
4266.0	19046	4.4646038443506795	2	0.00046882325363338024	43108	10.105016408813878	910	0.213314580403188	160	0.03750586029067042	4	10	16	0.42857142857142855	0	0.0	4	1.0	0	0.0	0	0.0	0	0.0	10	1.0	0	0.0	0	0.0	0	0.0	14	0.875	0	0.0	2	0.125	1	0	1	0	0	0	0	332579042	0	0	0
2770.0	0	0.0	0	0.0	756	0.27292418772563176	11	0.003971119133574007	29	0.010469314079422382	14	15	0	0.9090909090909091	0	0.0	14	1.0	0	0.0	0	0.0	0	0.0	14	0.9333333333333333	1	0.06666666666666667	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3421470951	1	0	1
3558.0	36762	10.33220910623946	1	0.0002810567734682406	32432	9.115233277121979	2495	0.7012366498032603	2622	0.7369308600337268	20	10	64	0.5833333333333334	3	0.15	12	0.6	0	0.0	5	0.25	2	0.2	8	0.8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	64	1.0	1	0	1	1	1	0	0	1523630317	0	0	0
3163.0	34641	10.951944356623459	83	0.026240910527979767	27540	8.706923806512805	2096	0.6626620297186215	883	0.27916534935188114	15	15	160	1.0	3	0.2	12	0.8	0	0.0	0	0.0	3	0.2	12	0.8	0	0.0	0	0.0	8	0.05	119	0.74375	2	0.0125	31	0.19375	0	0	1	1	0	0	0	2654044400	0	0	0
3422.0	1172	0.342489772063121	0	0.0	974	0.2846288720046756	396	0.1157218001168907	467	0.13646990064289888	6	8	57	0.18181818181818182	6	1.0	0	0.0	0	0.0	0	0.0	1	0.125	6	0.75	1	0.125	0	0.0	5	0.08771929824561403	35	0.6140350877192983	5	0.08771929824561403	12	0.21052631578947367	1	0	0	1	1	0	0	2165899508	0	0	0
3480.0	8410	2.4166666666666665	9	0.002586206896551724	13822	3.97183908045977	281	0.08074712643678161	259	0.07442528735632184	11	10	15	0.9	2	0.18181818181818182	8	0.7272727272727273	0	0.0	1	0.09090909090909091	2	0.2	8	0.8	0	0.0	0	0.0	1	0.06666666666666667	11	0.7333333333333333	0	0.0	3	0.2	0	0	1	1	0	1	0	1723891957	0	0	0
3184.0	5986	1.8800251256281406	3	0.0009422110552763819	6351	1.9946608040201006	161	0.050565326633165826	0	0.0	3	12	27	0.2727272727272727	0	0.0	3	1.0	0	0.0	0	0.0	0	0.0	11	0.9166666666666666	0	0.0	1	0.08333333333333333	0	0.0	21	0.7777777777777778	0	0.0	6	0.2222222222222222	1	0	0	1	1	0	0	2642657543	0	0	1
5091.0	4262	0.8371636220781772	15	0.0029463759575721863	50514	9.922215674720094	1312	0.25770968375564723	1803	0.3541543901001768	12	7	107	0.3333333333333333	2	0.16666666666666666	9	0.75	0	0.0	1	0.08333333333333333	1	0.14285714285714285	6	0.8571428571428571	0	0.0	0	0.0	12	0.11214953271028037	70	0.6542056074766355	1	0.009345794392523364	24	0.22429906542056074	1	0	1	1	0	0	0	29262091	0	0	0
3318.0	1095	0.33001808318264014	5	0.0015069318866787222	2927	0.882157926461724	116	0.03496081977094635	195	0.05877034358047016	7	13	58	0.5	1	0.14285714285714285	6	0.8571428571428571	0	0.0	0	0.0	0	0.0	11	0.8461538461538461	2	0.15384615384615385	0	0.0	8	0.13793103448275862	36	0.6206896551724138	0	0.0	14	0.2413793103448276	0	0	0	0	0	0	0	2339717389	0	0	0
2866.0	2173	0.7581995812979763	2	0.0006978367062107466	2184	0.7620376831821354	36	0.01256106071179344	0	0.0	14	12	0	0.375	2	0.14285714285714285	11	0.7857142857142857	0	0.0	1	0.07142857142857142	0	0.0	12	1.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3244949806	1	0	1
5192.0	5237	1.0086671802773497	52	0.010015408320493066	22186	4.2731124807395995	1512	0.29121725731895226	902	0.17372881355932204	28	14	28	0.7333333333333333	4	0.14285714285714285	20	0.7142857142857143	0	0.0	4	0.14285714285714285	4	0.2857142857142857	10	0.7142857142857143	0	0.0	0	0.0	1	0.03571428571428571	20	0.7142857142857143	0	0.0	7	0.25	1	0	1	1	0	0	0	18383161	0	0	0
5081.0	15508	3.052155087581185	57	0.011218264121235976	92042	18.114938004329858	164	0.03227711080495965	249	0.04900610116118874	7	15	72	0.125	1	0.14285714285714285	6	0.8571428571428571	0	0.0	0	0.0	2	0.13333333333333333	13	0.8666666666666667	0	0.0	0	0.0	10	0.1388888888888889	38	0.5277777777777778	0	0.0	24	0.3333333333333333	1	0	1	1	0	1	0	31539524	0	0	0
5081.0	5243	1.03188348750246	3	0.000590434953749262	5497	1.0818736469198977	85	0.016728990356229087	34	0.006691596142491636	7	14	67	0.6	1	0.14285714285714285	6	0.8571428571428571	0	0.0	0	0.0	2	0.14285714285714285	12	0.8571428571428571	0	0.0	0	0.0	1	0.014925373134328358	51	0.7611940298507462	0	0.0	15	0.22388059701492538	1	0	1	1	0	0	0	31523146	0	0	0
3999.0	0	0.0	0	0.0	1229	0.30732683170792696	110	0.027506876719179795	0	0.0	14	14	52	1.0	5	0.35714285714285715	9	0.6428571428571429	0	0.0	0	0.0	5	0.35714285714285715	9	0.6428571428571429	0	0.0	0	0.0	18	0.34615384615384615	22	0.4230769230769231	0	0.0	12	0.23076923076923078	0	0	0	1	0	1	0	543113548	1	0	1
3892.0	130393	33.502826310380264	6	0.001541623843782117	157321	40.42163412127441	7355	1.8897738951695786	6283	1.6143371017471737	1	15	12	0.0	0	0.0	0	0.0	0	0.0	1	1.0	2	0.13333333333333333	13	0.8666666666666667	0	0.0	0	0.0	1	0.08333333333333333	8	0.6666666666666666	0	0.0	3	0.25	1	0	0	1	0	0	0	701628758	0	0	0
4776.0	1262	0.26423785594639865	26	0.005443886097152429	13748	2.8785594639865995	5174	1.0833333333333333	657	0.13756281407035176	18	15	151	0.29411764705882354	5	0.2777777777777778	10	0.5555555555555556	0	0.0	3	0.16666666666666666	0	0.0	15	1.0	0	0.0	0	0.0	12	0.07947019867549669	100	0.6622516556291391	0	0.0	39	0.2582781456953642	1	0	1	1	0	1	0	114377056	0	0	0
4058.0	1476	0.3637259733859044	0	0.0	2378	0.5860029571217349	32	0.007885657959586003	82	0.020206998521439132	14	15	25	0.09523809523809523	5	0.35714285714285715	5	0.35714285714285715	0	0.0	4	0.2857142857142857	0	0.0	14	0.9333333333333333	0	0.0	1	0.06666666666666667	1	0.04	18	0.72	0	0.0	6	0.24	1	0	0	1	1	0	0	481673572	1	0	0
3000.0	265	0.08833333333333333	0	0.0	2593	0.8643333333333333	46	0.015333333333333332	69	0.023	10	15	28	0.3125	0	0.0	9	0.9	0	0.0	1	0.1	0	0.0	14	0.9333333333333333	0	0.0	1	0.06666666666666667	1	0.03571428571428571	23	0.8214285714285714	0	0.0	4	0.14285714285714285	1	0	1	0	0	0	0	2943664510	0	0	0
4535.0	6069	1.338257993384785	8	0.0017640573318632856	15003	3.308269018743109	100	0.022050716648291068	268	0.05909592061742006	12	12	60	0.125	3	0.25	5	0.4166666666666667	0	0.0	4	0.3333333333333333	2	0.16666666666666666	9	0.75	0	0.0	1	0.08333333333333333	2	0.03333333333333333	37	0.6166666666666667	4	0.06666666666666667	17	0.2833333333333333	1	0	1	1	0	1	0	202539396	1	0	1
4276.0	67	0.0156688493919551	2	0.0004677268475210477	49	0.011459307764265668	4273	0.9992984097287184	548	0.12815715622076707	11	11	0	0.38461538461538464	1	0.09090909090909091	8	0.7272727272727273	0	0.0	2	0.18181818181818182	0	0.0	11	1.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	326369679	1	0	1
2746.0	135	0.04916241806263656	2	0.0007283321194464676	5218	1.900218499635834	30	0.010924981791697014	12	0.004369992716678805	13	7	0	0.14285714285714285	2	0.15384615384615385	10	0.7692307692307693	0	0.0	1	0.07692307692307693	0	0.0	3	0.42857142857142855	4	0.5714285714285714	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3483877814	1	0	1
4151.0	5145	1.239460370994941	3	0.0007227174174897615	76929	18.532642736689954	1682	0.4052035654059263	775	0.1867019995181884	4	11	58	0.5	1	0.25	3	0.75	0	0.0	0	0.0	5	0.45454545454545453	6	0.5454545454545454	0	0.0	0	0.0	7	0.1206896551724138	29	0.5	6	0.10344827586206896	16	0.27586206896551724	1	0	1	1	0	0	0	403194297	0	0	0
2996.0	5586	1.8644859813084111	6	0.0020026702269692926	3228	1.0774365821094793	48	0.01602136181575434	239	0.07977303070761015	15	15	0	0.8181818181818182	2	0.13333333333333333	12	0.8	0	0.0	1	0.06666666666666667	2	0.13333333333333333	12	0.8	0	0.0	1	0.06666666666666667	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	2953167296	1	0	0
2958.0	59	0.019945909398242055	10	0.0033806626098715348	644	0.21771467207572684	82	0.027721433400946585	105	0.035496957403651115	11	10	160	0.8888888888888888	2	0.18181818181818182	8	0.7272727272727273	0	0.0	1	0.09090909090909091	2	0.2	8	0.8	0	0.0	0	0.0	9	0.05625	122	0.7625	0	0.0	29	0.18125	0	0	0	0	0	1	0	3012362696	1	0	1
4416.0	1146	0.2595108695652174	43	0.00973731884057971	5296	1.1992753623188406	2136	0.483695652173913	1754	0.39719202898550726	16	15	143	0.9	2	0.125	13	0.8125	0	0.0	1	0.0625	2	0.13333333333333333	13	0.8666666666666667	0	0.0	0	0.0	2	0.013986013986013986	111	0.7762237762237763	3	0.02097902097902098	27	0.1888111888111888	0	0	1	1	0	1	0	250216906	1	0	0
4407.0	13279	3.0131608804175176	4	0.0009076469253460404	10569	2.398230088495575	288	0.0653505786249149	221	0.05014749262536873	19	13	108	0.5333333333333333	2	0.10526315789473684	9	0.47368421052631576	0	0.0	8	0.42105263157894735	4	0.3076923076923077	9	0.6923076923076923	0	0.0	0	0.0	6	0.05555555555555555	68	0.6296296296296297	0	0.0	34	0.3148148148148148	1	0	0	1	1	0	0	254607817	0	0	0
4440.0	15516	3.4945945945945946	5	0.0011261261261261261	11971	2.696171171171171	468	0.10540540540540541	1219	0.2745495495495496	13	13	118	0.8181818181818182	2	0.15384615384615385	10	0.7692307692307693	0	0.0	1	0.07692307692307693	0	0.0	12	0.9230769230769231	1	0.07692307692307693	0	0.0	13	0.11016949152542373	82	0.6949152542372882	0	0.0	23	0.19491525423728814	0	0	1	1	1	1	0	239124943	0	0	0
3307.0	6861	2.074690051406108	0	0.0	2213	0.6691865739340792	165	0.049894163894768674	213	0.06440882975506501	8	13	7	0.8571428571428571	1	0.125	7	0.875	0	0.0	0	0.0	2	0.15384615384615385	11	0.8461538461538461	0	0.0	0	0.0	3	0.42857142857142855	0	0.0	2	0.2857142857142857	2	0.2857142857142857	1	0	1	0	0	0	0	2361049553	1	0	0
5131.0	31853	6.2079516663418435	2	0.0003897875657766517	41269	8.04307152601832	874	0.1703371662443968	884	0.17228610407328007	10	15	115	0.14285714285714285	0	0.0	7	0.7	0	0.0	3	0.3	1	0.06666666666666667	14	0.9333333333333333	0	0.0	0	0.0	2	0.017391304347826087	50	0.43478260869565216	0	0.0	63	0.5478260869565217	1	0	1	1	0	1	0	21840345	0	0	0
2825.0	1284	0.4545132743362832	0	0.0	622	0.22017699115044248	13	0.004601769911504424	36	0.012743362831858408	3	13	9	0.0	0	0.0	0	0.0	0	0.0	3	1.0	2	0.15384615384615385	3	0.23076923076923078	8	0.6153846153846154	0	0.0	0	0.0	0	0.0	0	0.0	9	1.0	0	0	0	1	1	0	0	3250192861	1	0	1
3301.0	24962	7.561950923962436	12	0.0036352620418055137	27556	8.347773401999394	6969	2.111178430778552	7577	2.295365040896698	4	9	0	0.375	1	0.25	2	0.5	0	0.0	1	0.25	0	0.0	4	0.4444444444444444	3	0.3333333333333333	2	0.2222222222222222	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2372338144	0	0	0
4108.0	54	0.01314508276533593	20	0.004868549172346641	1520	0.37000973709834467	186	0.04527750730282376	0	0.0	11	13	93	0.42857142857142855	2	0.18181818181818182	8	0.7272727272727273	0	0.0	1	0.09090909090909091	2	0.15384615384615385	11	0.8461538461538461	0	0.0	0	0.0	12	0.12903225806451613	65	0.6989247311827957	0	0.0	16	0.17204301075268819	1	0	1	0	0	1	0	436978148	0	0	0
4990.0	30012	6.014428857715431	6	0.0012024048096192384	3106	0.6224448897795591	167	0.03346693386773547	1072	0.21482965931863726	11	6	94	0.2727272727272727	2	0.18181818181818182	3	0.2727272727272727	0	0.0	6	0.5454545454545454	0	0.0	4	0.6666666666666666	2	0.3333333333333333	0	0.0	6	0.06382978723404255	62	0.6595744680851063	0	0.0	26	0.2765957446808511	0	0	0	1	0	0	0	57197093	0	0	0
3202.0	16267	5.080262336039975	0	0.0	3513	1.0971267957526545	476	0.1486570893191755	146	0.04559650218613367	5	9	13	0.7142857142857143	0	0.0	5	1.0	0	0.0	0	0.0	0	0.0	8	0.8888888888888888	1	0.1111111111111111	0	0.0	0	0.0	12	0.9230769230769231	0	0.0	1	0.07692307692307693	1	0	1	1	1	0	0	2554790467	0	0	0
4065.0	37	0.009102091020910209	0	0.0	5010	1.2324723247232472	48	0.011808118081180811	57	0.014022140221402213	14	13	0	0.8	0	0.0	13	0.9285714285714286	0	0.0	1	0.07142857142857142	0	0.0	13	1.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	475316805	0	0	0
5115.0	0	0.0	0	0.0	5408	1.0572825024437928	11	0.002150537634408602	20	0.0039100684261974585	19	7	142	0.3125	3	0.15789473684210525	15	0.7894736842105263	0	0.0	1	0.05263157894736842	2	0.2857142857142857	5	0.7142857142857143	0	0.0	0	0.0	9	0.06338028169014084	99	0.6971830985915493	10	0.07042253521126761	24	0.16901408450704225	0	0	1	1	0	1	0	24183367	1	0	1
3612.0	193564	53.58914728682171	5	0.0013842746400885937	130842	36.22425249169435	474	0.13122923588039867	843	0.23338870431893688	11	11	10	0.2	2	0.18181818181818182	8	0.7272727272727273	0	0.0	1	0.09090909090909091	6	0.5454545454545454	4	0.36363636363636365	0	0.0	1	0.09090909090909091	2	0.2	7	0.7	0	0.0	1	0.1	1	0	1	1	1	0	0	1377305161	0	0	0
4724.0	32191	6.814352243861134	111	0.023497036409822186	3928	0.8314987298899238	5265	1.1145215918712954	264	0.0558848433530906	9	8	54	0.875	2	0.2222222222222222	6	0.6666666666666666	0	0.0	1	0.1111111111111111	0	0.0	8	1.0	0	0.0	0	0.0	8	0.14814814814814814	40	0.7407407407407407	0	0.0	6	0.1111111111111111	0	0	1	1	0	1	0	130663000	0	0	0
3441.0	77	0.022377215925603024	1	0.0002906131938390003	120	0.03487358326068003	74	0.021505376344086023	68	0.01976169718105202	5	9	17	0.18181818181818182	1	0.2	4	0.8	0	0.0	0	0.0	3	0.3333333333333333	6	0.6666666666666666	0	0.0	0	0.0	1	0.058823529411764705	11	0.6470588235294118	0	0.0	5	0.29411764705882354	0	0	1	0	0	0	0	1955693167	1	0	1
2666.0	1	0.00037509377344336085	0	0.0	1544	0.5791447861965492	21	0.007876969242310577	18	0.006751687921980495	14	12	10	0.29411764705882354	3	0.21428571428571427	7	0.5	1	0.07142857142857142	3	0.21428571428571427	0	0.0	12	1.0	0	0.0	0	0.0	0	0.0	9	0.9	0	0.0	1	0.1	0	0	0	1	1	0	0	4368286333	1	0	1
3482.0	4	0.0011487650775416428	0	0.0	2913	0.8365881677197013	17	0.004882251579551982	46	0.013210798391728892	15	7	0	0.13333333333333333	3	0.2	9	0.6	0	0.0	3	0.2	1	0.14285714285714285	4	0.5714285714285714	2	0.2857142857142857	0	0.0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1717666435	0	0	1
3390.0	16189	4.775516224188791	8	0.002359882005899705	16830	4.964601769911504	518	0.1528023598820059	1184	0.34926253687315634	6	11	27	0.25	1	0.16666666666666666	5	0.8333333333333334	0	0.0	0	0.0	3	0.2727272727272727	6	0.5454545454545454	2	0.18181818181818182	0	0.0	1	0.037037037037037035	20	0.7407407407407407	0	0.0	6	0.2222222222222222	1	0	1	1	0	0	0	2225455784	0	0	0
4292.0	11025	2.5687325256290774	0	0.0	12178	2.837371854613234	680	0.15843429636533085	392	0.09133271202236719	12	9	2	0.46153846153846156	2	0.16666666666666666	9	0.75	0	0.0	1	0.08333333333333333	0	0.0	7	0.7777777777777778	2	0.2222222222222222	0	0.0	0	0.0	0	0.0	0	0.0	2	1.0	1	0	0	1	0	0	0	316834494	0	0	0
3076.0	6499	2.112808842652796	4	0.0013003901170351106	10800	3.5110533159947983	722	0.23472041612483746	637	0.20708712613784136	18	15	124	0.3125	3	0.16666666666666666	13	0.7222222222222222	0	0.0	2	0.1111111111111111	3	0.2	10	0.6666666666666666	0	0.0	2	0.13333333333333333	16	0.12903225806451613	54	0.43548387096774194	0	0.0	54	0.43548387096774194	1	0	1	1	0	0	0	2853126860	0	0	0
4064.0	1080	0.265748031496063	2	0.0004921259842519685	1246	0.3065944881889764	61	0.015009842519685039	267	0.06569881889763779	12	12	78	1.0	9	0.75	0	0.0	3	0.25	0	0.0	0	0.0	9	0.75	3	0.25	0	0.0	3	0.038461538461538464	56	0.717948717948718	0	0.0	19	0.24358974358974358	1	0	1	1	1	1	0	476496615	0	0	0
3492.0	258	0.07388316151202749	2	0.000572737686139748	22873	6.550114547537228	121	0.034650630011454756	88	0.025200458190148912	5	10	27	0.5555555555555556	0	0.0	5	1.0	0	0.0	0	0.0	0	0.0	5	0.5	4	0.4	1	0.1	2	0.07407407407407407	12	0.4444444444444444	2	0.07407407407407407	11	0.4074074074074074	1	0	1	1	0	1	0	1691697900	0	0	1
4047.0	13	0.0032122559920929085	2	0.0004941932295527551	1298	0.3207314059797381	376	0.09290832715591796	808	0.19965406473931308	17	13	136	0.7692307692307693	2	0.11764705882352941	14	0.8235294117647058	0	0.0	1	0.058823529411764705	2	0.15384615384615385	11	0.8461538461538461	0	0.0	0	0.0	16	0.11764705882352941	89	0.6544117647058824	1	0.007352941176470588	30	0.22058823529411764	0	0	1	1	0	1	0	491569908	0	0	1
2867.0	4818	1.680502267178235	4	0.0013951866062085804	4817	1.680153470526683	35	0.012207882804325079	0	0.0	18	12	0	0.15789473684210525	2	0.1111111111111111	15	0.8333333333333334	0	0.0	1	0.05555555555555555	0	0.0	12	1.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3189277430	0	0	1
2726.0	181	0.06639765223771094	0	0.0	194	0.07116654438738078	5	0.001834189288334556	48	0.01760821716801174	11	10	0	0.26666666666666666	2	0.18181818181818182	8	0.7272727272727273	0	0.0	1	0.09090909090909091	0	0.0	6	0.6	3	0.3	1	0.1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3703243514	1	0	1
4847.0	48125	9.928821951722716	31	0.006395708685785022	84216	17.374871054260367	1724	0.35568392820301215	2742	0.5657107489168558	3	15	108	0.2	1	0.3333333333333333	2	0.6666666666666666	0	0.0	0	0.0	2	0.13333333333333333	13	0.8666666666666667	0	0.0	0	0.0	12	0.1111111111111111	63	0.5833333333333334	2	0.018518518518518517	31	0.28703703703703703	1	0	1	1	0	1	0	94896901	0	0	0
2705.0	9334	3.4506469500924215	0	0.0	160	0.059149722735674676	579	0.21404805914972275	503	0.18595194085027728	1	15	3	0.0	0	0.0	0	0.0	0	0.0	1	1.0	0	0.0	9	0.6	4	0.26666666666666666	2	0.13333333333333333	3	1.0	0	0.0	0	0.0	0	0.0	0	0	1	1	1	1	0	3930997512	0	0	0
4784.0	172	0.03595317725752508	4	0.0008361204013377926	11452	2.3938127090301005	145	0.030309364548494984	189	0.039506688963210704	4	8	30	0.0	0	0.0	0	0.0	0	0.0	4	1.0	0	0.0	8	1.0	0	0.0	0	0.0	0	0.0	1	0.03333333333333333	0	0.0	29	0.9666666666666667	1	0	1	1	0	0	0	112165657	0	0	0
